xmin,ymin,xmax,ymax,zloc
638,176,689,217,28
534,176,570,207,38
551,170,584,202,44
565,172,595,199,50
0,215,142,374,6
745,173,972,314,9
122,198,343,305,11
342,179,445,249,20
546,177,577,199,49
467,182,513,211,37
638,173,661,193,59
696,167,765,189,51
577,175,605,196,53
82,186,354,339,9
466,172,503,241,20
499,174,527,237,20
420,182,495,228,26
528,174,545,212,34
506,181,548,206,45
640,176,670,201,46
771,173,1172,374,6
0,205,283,374,3
947,185,1241,374,3
139,135,432,351,9
761,184,1080,362,8
745,181,844,264,14
0,131,302,248,17
757,163,855,235,20
607,162,644,201,39
477,178,519,206,39
414,166,467,205,39
743,103,903,291,13
565,172,598,197,44
205,177,293,227,22
489,168,511,189,57
0,196,295,327,8
319,170,338,234,22
308,183,524,253,15
543,184,592,225,29
443,182,478,212,42
0,185,247,374,6
768,189,971,321,9
126,185,389,269,13
291,181,449,241,18
330,181,489,235,21
352,179,491,229,23
679,183,732,221,28
414,181,517,224,25
435,175,524,220,28
647,164,677,197,56
504,178,567,199,52
917,152,988,248,14
39,194,179,245,24
586,158,621,196,60
930,126,1088,315,8
0,193,143,251,22
434,182,467,200,64
109,173,250,374,4
782,161,828,307,9
431,169,477,248,15
491,166,514,228,21
548,176,562,216,28
534,174,549,215,28
531,174,566,196,48
1228,108,1241,374,2
286,161,359,272,12
327,164,387,252,15
472,148,566,218,28
0,191,50,270,12
23,190,104,262,13
38,169,75,267,12
1020,220,1136,374,5
931,165,954,227,19
802,175,843,216,24
794,177,835,214,25
399,176,477,202,40
745,173,788,210,32
0,171,149,236,22
137,182,237,225,27
900,195,1241,374,2
0,183,358,374,8
400,181,484,240,22
540,174,555,208,40
554,174,568,206,40
480,181,525,211,38
631,175,654,195,59
669,172,755,242,18
965,0,970,374,0
756,151,1063,373,8
702,181,843,279,13
641,185,718,238,22
80,207,144,273,15
466,182,486,228,28
403,194,462,239,24
602,178,663,223,29
562,187,603,216,41
490,184,507,227,30
1030,151,1131,343,6
406,159,431,241,17
348,164,390,291,10
661,171,684,219,23
518,169,539,229,20
578,167,593,215,26
629,165,644,211,28
571,174,592,194,59
601,160,632,189,76
402,182,430,199,64
0,177,138,242,26
590,178,609,194,71
527,178,547,196,70
856,168,903,190,49
887,157,952,189,43
974,147,1093,196,32
1132,118,1241,201,21
526,162,567,200,29
1004,153,1034,222,19
1002,155,1035,222,20
547,166,579,193,37
581,167,609,183,69
863,191,1241,374,3
691,166,739,201,39
559,177,588,204,40
462,176,516,216,37
664,175,697,204,40
1003,160,1107,194,31
358,177,457,215,30
437,168,512,200,44
495,173,540,191,63
303,185,425,230,25
413,173,498,209,39
484,178,533,198,57
1016,144,1241,253,15
1124,171,1241,242,16
0,187,240,350,7
0,176,295,295,10
71,160,388,271,12
287,161,464,233,18
317,175,480,228,20
187,172,412,248,15
465,170,556,199,36
967,160,1098,217,23
588,174,615,201,46
384,177,518,281,13
138,189,258,249,22
675,161,735,227,19
682,169,697,225,20
660,171,675,219,22
400,173,410,230,20
577,173,642,233,21
0,193,223,300,12
78,90,430,340,10
219,183,350,247,19
432,175,512,234,21
482,176,529,212,34
503,181,535,204,44
912,185,1241,374,3
0,208,241,374,8
437,188,489,225,30
649,175,693,209,34
463,187,508,217,36
492,179,528,209,44
133,202,208,232,38
173,198,253,230,38
228,198,298,230,38
592,162,621,193,73
1123,160,1241,374,1
847,155,902,251,14
647,168,662,206,34
0,211,163,374,5
274,189,297,255,17
710,181,930,322,9
588,185,658,230,24
206,179,341,372,6
650,177,726,211,35
709,178,776,208,39
770,179,820,204,42
806,171,869,199,45
940,172,1241,374,3
475,186,569,249,17
722,92,918,274,13
536,180,589,222,26
709,173,790,238,19
666,175,692,197,48
865,142,905,274,9
256,196,381,269,13
145,189,292,271,15
492,180,533,208,37
241,186,356,245,20
328,186,402,227,26
370,183,442,217,33
659,175,687,197,46
498,178,548,218,29
240,175,297,208,43
550,160,581,199,66
587,177,626,217,32
538,167,590,199,33
868,165,1138,269,11
489,162,546,186,48
423,165,443,215,24
582,161,642,187,45
679,160,720,180,52
589,175,615,200,48
142,180,306,264,16
249,169,342,229,28
452,168,491,204,50
596,159,623,189,75
751,183,968,297,10
0,188,89,259,19
0,173,68,220,24
86,170,181,211,32
189,173,249,203,39
578,169,636,227,22
753,170,764,196,45
582,177,609,204,47
206,146,404,216,54
573,174,614,212,32
0,199,342,375,7
106,185,277,263,15
292,182,430,262,15
321,171,406,227,25
428,155,503,230,22
454,153,525,220,27
380,183,432,216,31
501,172,539,204,43
533,165,558,193,67
216,181,315,227,25
430,178,524,213,34
134,186,383,274,13
794,181,1034,267,13
3,190,327,297,10
0,167,265,335,8
0,197,170,374,5
574,178,626,219,26
179,186,359,273,13
407,190,533,278,12
353,172,477,224,23
851,209,1241,374,4
691,51,929,285,14
931,162,1008,316,8
647,177,699,217,27
633,178,671,207,37
621,141,665,199,46
245,177,320,210,33
570,177,603,208,37
0,174,125,234,19
383,173,500,257,16
205,178,267,208,39
507,176,548,207,36
335,175,371,196,57
360,173,395,193,61
562,174,580,188,78
541,174,567,197,55
586,172,623,209,34
199,197,234,226,40
596,177,619,200,52
775,198,1113,374,6
717,183,881,294,11
552,180,578,201,51
677,180,745,234,22
658,175,717,223,26
641,175,676,204,40
437,184,487,203,60
366,185,423,205,59
719,165,734,211,29
587,175,613,201,48
370,176,435,217,31
365,170,418,209,41
479,169,507,196,64
0,193,358,374,5
406,191,502,268,16
459,187,526,240,23
506,183,568,223,30
706,185,740,251,15
1098,152,1178,298,9
810,171,833,235,19
789,165,818,235,19
0,202,288,374,4
0,202,243,311,11
317,185,505,316,10
478,174,501,194,62
436,170,535,236,21
517,177,584,217,28
611,175,646,199,45
682,173,709,189,67
696,168,718,220,25
897,164,1241,374,2
457,177,620,275,13
812,185,1051,364,7
795,170,933,279,12
1133,141,1241,214,19
1035,132,1208,215,19
932,144,1080,217,20
580,170,643,212,27
887,160,970,197,31
761,166,804,203,33
629,168,672,199,38
722,141,767,185,63
1147,205,1241,374,1
793,183,1168,374,7
303,182,432,257,16
738,179,889,278,12
668,169,688,200,39
647,150,722,189,69
1218,147,1241,352,6
759,171,777,218,26
686,169,702,206,38
136,189,259,244,23
286,132,471,227,34
427,149,511,203,53
760,165,784,212,27
987,142,1095,317,7
135,151,209,310,8
990,183,1241,293,10
947,181,1241,269,12
1019,192,1241,374,1
780,178,1016,335,8
161,199,352,308,12
459,187,503,219,35
645,175,683,204,38
480,186,518,213,40
183,200,246,226,42
220,196,288,225,42
299,143,373,301,9
556,168,571,215,28
559,172,599,213,32
880,159,923,198,33
580,175,620,212,34
0,189,136,325,8
449,149,536,229,24
111,67,463,351,9
519,134,572,205,49
1058,196,1204,374,6
799,203,1220,374,5
715,169,905,310,11
507,179,566,228,25
669,161,739,224,25
657,178,702,216,33
837,205,1241,374,5
0,179,302,310,10
843,191,1118,275,12
820,178,1015,260,15
733,170,887,229,23
316,198,422,248,16
262,151,438,240,19
641,157,697,214,32
379,178,496,217,28
423,171,521,211,33
626,158,660,198,50
1091,156,1179,299,9
0,168,287,322,8
907,144,1046,218,22
987,160,1108,211,23
225,174,405,245,16
256,162,455,234,18
371,164,500,216,25
387,169,509,209,27
657,161,737,190,38
41,188,388,374,7
814,182,1177,374,7
355,167,492,268,14
492,174,578,234,21
745,179,810,239,20
806,139,852,178,70
560,170,587,189,57
573,165,605,191,48
491,172,580,212,28
229,175,397,229,22
328,171,397,204,38
0,192,399,373,4
399,182,519,269,13
589,175,648,229,22
527,173,579,218,26
0,166,187,365,6
319,181,431,242,19
495,168,532,199,44
37,162,145,337,7
569,180,610,220,31
0,195,200,314,11
253,190,362,253,20
376,184,432,224,30
434,187,476,213,42
497,183,551,221,30
560,180,583,197,67
1002,0,1008,374,1
765,123,1056,345,9
709,165,814,251,17
670,173,717,213,32
533,181,570,212,38
579,176,614,201,49
554,189,727,347,8
567,180,656,256,15
557,172,590,197,43
615,169,639,191,53
236,180,342,229,24
861,178,1223,369,5
756,176,948,297,10
710,175,805,246,16
683,175,757,229,22
660,175,700,208,33
517,162,739,372,7
377,185,417,205,52
334,187,373,208,52
424,181,463,201,53
947,174,1085,218,27
377,183,479,215,33
940,168,1044,208,33
398,169,531,229,23
272,174,444,245,19
459,185,508,229,28
475,183,521,218,34
202,178,377,243,21
287,183,570,278,12
530,184,557,209,47
433,188,469,212,45
789,155,893,323,7
462,191,529,244,23
636,183,681,215,32
359,178,490,226,25
241,185,428,253,17
166,185,393,262,14
63,169,362,285,12
0,187,331,314,9
0,194,267,364,7
1147,197,1241,374,5
996,220,1241,374,1
494,165,580,237,20
705,171,783,242,20
555,177,604,216,29
570,167,612,208,35
582,168,627,200,40
610,170,652,193,51
260,173,470,243,16
261,174,310,198,47
573,172,615,213,30
615,174,668,226,24
368,184,488,261,15
382,174,505,255,15
972,138,1058,207,18
544,160,569,220,22
731,158,772,195,32
403,160,424,226,19
834,154,861,195,30
226,177,249,228,24
219,179,243,229,23
287,169,361,234,19
305,174,327,225,22
278,173,315,235,20
387,160,410,223,22
990,156,1106,187,30
352,194,389,226,40
165,196,440,374,8
574,183,663,268,15
134,204,248,248,26
18,209,139,255,25
331,194,398,227,36
1085,186,1241,250,19
266,198,326,226,42
392,190,430,214,54
498,145,589,359,6
302,195,467,303,11
518,184,550,209,42
567,163,611,191,70
396,183,490,217,34
0,182,327,350,7
430,169,489,212,29
879,127,1161,237,16
0,221,212,374,3
320,187,458,233,26
585,180,633,226,26
216,195,322,243,23
410,187,452,212,45
431,183,469,206,50
645,177,700,202,47
0,205,72,317,9
333,185,413,230,29
893,156,925,206,26
0,179,395,374,5
359,184,485,263,15
687,177,796,259,14
647,176,706,222,25
415,174,505,216,32
634,142,692,211,32
544,175,563,191,69
55,192,182,247,24
359,186,401,206,51
287,181,475,319,10
818,175,1150,374,6
432,128,535,233,20
663,175,720,221,24
622,167,652,196,50
813,0,1171,374,3
722,147,915,299,10
688,171,799,251,16
639,175,705,221,24
0,195,99,260,18
161,197,208,252,18
482,174,498,215,32
603,172,660,213,31
567,177,605,202,43
502,173,518,210,34
833,159,876,226,20
256,186,339,225,31
313,184,367,210,46
522,174,560,198,45
576,180,604,207,45
355,163,439,203,81
1,151,298,275,13
904,189,1067,295,11
880,179,989,252,17
589,171,637,201,45
842,177,886,218,29
344,186,446,268,18
680,179,698,226,27
584,175,611,194,56
610,174,664,226,24
512,179,563,214,31
467,180,518,211,35
950,102,1237,373,2
383,136,590,199,45
289,207,407,373,5
210,209,336,373,5
289,206,377,347,7
337,201,407,322,8
368,193,428,301,9
9,154,132,373,6
43,158,142,356,6
515,176,535,239,18
492,171,514,238,17
929,163,984,261,12
645,168,663,217,28
666,168,686,217,28
444,188,533,253,18
564,164,586,188,64
127,186,296,288,12
388,179,436,205,44
722,181,932,295,11
570,151,777,274,14
397,182,587,255,17
328,188,461,243,20
358,191,480,248,19
489,165,544,210,33
26,198,131,246,22
569,177,624,230,23
462,183,511,216,35
636,174,653,189,69
675,181,770,244,18
39,179,295,285,11
137,184,360,267,13
766,177,899,232,20
627,177,675,211,32
369,177,482,216,28
609,176,645,201,42
358,181,378,199,68
454,176,505,194,67
549,173,570,191,67
585,160,612,189,76
320,178,366,204,62
439,153,512,200,57
599,176,627,204,45
633,162,675,193,73
216,160,299,224,34
45,197,197,261,18
447,177,479,199,65
842,179,948,218,27
66,196,182,234,31
418,182,446,198,69
562,174,580,190,79
591,161,619,190,75
0,72,349,295,16
672,179,693,196,64
420,171,476,212,47
568,180,619,229,25
243,199,372,271,17
462,187,527,233,26
789,170,826,192,68
0,199,35,286,14
606,178,632,203,47
767,181,1070,368,7
675,179,742,230,23
719,177,860,282,12
250,191,368,233,28
97,192,230,235,28
0,198,57,240,28
654,178,689,206,41
257,182,417,251,18
518,175,660,222,25
918,159,1128,230,17
744,195,884,291,14
0,165,110,374,4
683,178,737,230,31
574,177,631,223,23
117,187,382,331,9
214,180,427,282,12
363,180,487,235,20
423,175,524,219,26
497,174,568,203,42
820,0,1241,374,5
757,184,945,293,12
669,181,722,218,29
640,163,676,200,50
590,176,627,209,34
0,129,135,294,9
38,181,161,229,21
354,158,420,306,8
298,179,409,238,18
464,173,538,230,22
588,160,610,188,62
523,167,540,184,65
689,179,753,228,22
966,211,1241,374,3
819,178,910,231,21
1018,185,1241,315,10
0,202,352,374,5
217,169,466,334,9
940,99,1241,250,14
714,182,814,246,18
445,177,537,251,19
492,177,551,232,23
576,172,635,226,23
0,191,201,313,11
217,187,411,293,12
314,183,399,229,24
405,142,509,234,22
495,174,540,211,34
534,156,564,190,79
0,187,67,268,13
289,196,489,337,10
540,192,576,221,39
157,120,522,374,8
1170,144,1224,296,8
777,165,805,230,18
675,179,746,237,21
654,172,714,224,26
607,170,613,196,53
612,171,622,196,53
546,172,568,194,63
581,178,597,191,73
347,183,427,229,26
468,179,502,202,48
502,182,555,222,28
401,207,620,338,10
341,208,475,298,14
285,204,379,277,19
19,205,103,276,22
0,223,52,320,13
235,212,293,253,29
92,214,128,245,41
377,190,544,310,10
0,212,339,374,5
0,220,70,374,5
654,179,709,223,27
292,194,454,295,12
805,165,996,222,20
786,153,940,216,23
412,199,462,226,27
431,183,486,224,31
336,192,431,249,20
745,164,862,206,29
1075,135,1233,188,29
0,172,163,374,4
261,191,421,275,15
446,174,491,251,17
643,175,682,207,36
569,189,597,211,49
1145,114,1241,276,7
646,175,681,199,47
377,184,465,233,25
430,175,500,225,29
680,171,723,208,33
685,161,716,202,38
1135,153,1241,198,23
294,190,351,216,41
398,182,437,203,56
459,181,484,197,71
495,160,542,193,82
701,169,713,198,44
0,116,192,244,27
144,132,290,223,37
385,160,431,197,68
426,179,488,240,22
442,185,485,216,36
590,179,668,241,20
375,184,435,220,32
905,0,1241,374,4
786,164,813,216,26
414,179,452,199,55
996,164,1241,240,15
570,182,597,206,50
480,185,512,208,48
561,176,613,226,25
533,179,551,195,76
841,169,884,189,52
868,159,926,188,46
944,150,1045,194,35
1071,120,1241,198,24
1184,114,1223,235,10
559,164,580,181,65
625,162,640,180,72
968,145,1020,289,8
0,139,271,373,2
612,163,655,198,32
801,157,828,230,16
680,132,743,204,28
0,126,191,374,3
1035,173,1241,294,10
836,154,1081,255,13
793,151,1064,243,15
35,188,361,374,8
286,185,433,283,14
537,124,681,223,31
533,174,556,194,61
568,162,596,191,76
474,160,515,192,82
349,190,385,220,43
293,192,460,310,11
998,137,1103,237,13
228,136,340,369,4
88,128,199,369,5
185,110,302,369,4
755,155,781,244,14
930,148,1020,226,15
1051,141,1095,251,11
1065,149,1097,253,11
593,158,612,179,71
511,157,746,251,12
196,146,472,251,11
0,149,86,257,10
806,159,922,274,10
183,206,465,374,8
787,204,1241,374,4
514,189,559,227,29
647,184,688,218,35
552,185,578,209,47
333,179,521,308,10
741,166,1035,374,7
671,179,722,219,29
710,182,841,275,13
435,168,454,244,17
452,170,462,234,20
569,173,601,202,42
659,176,694,205,41
456,171,470,236,20
0,196,99,374,5
110,179,331,272,13
239,158,441,244,17
753,177,876,229,22
625,179,671,210,34
381,177,488,214,29
112,181,436,374,7
752,180,1021,348,8
392,183,499,251,17
679,176,773,248,16
646,175,700,217,27
634,143,689,209,34
546,173,565,189,71
0,188,401,374,6
785,184,1153,374,6
371,122,520,267,15
676,181,751,240,20
628,172,662,205,45
555,181,576,198,69
0,182,37,235,20
171,174,278,217,31
115,184,218,218,36
373,174,460,202,45
277,162,332,197,65
838,171,904,194,48
476,179,514,210,40
532,177,554,193,70
957,165,1036,195,35
1018,149,1144,197,29
1235,136,1241,206,17
912,172,1241,374,3
890,177,1054,289,10
873,167,957,212,25
1025,155,1129,220,19
921,167,1002,205,29
585,179,615,209,41
582,177,647,239,21
783,161,825,229,20
471,124,558,216,36
268,57,530,279,19
602,173,629,200,46
819,160,866,305,8
758,168,795,278,10
89,175,140,322,8
0,204,191,294,13
391,186,444,216,35
783,143,914,285,9
599,181,627,209,45
420,188,456,210,49
473,187,503,208,50
1096,156,1178,317,7
344,173,468,276,13
432,178,482,219,28
827,182,1241,374,5
338,119,514,286,14
683,181,766,244,18
629,171,665,206,43
555,181,576,199,67
47,175,450,374,6
811,143,1241,374,3
338,178,522,291,11
659,173,723,220,25
723,176,948,318,9
374,164,401,259,14
397,165,416,242,17
544,170,579,202,38
644,170,684,203,37
405,166,421,244,16
633,167,659,192,54
740,193,961,343,8
702,181,833,273,13
556,178,579,198,55
671,178,731,227,24
654,173,708,218,28
374,185,429,204,62
722,164,730,207,30
452,185,506,232,26
473,183,522,220,32
168,178,362,249,19
752,161,839,373,5
832,152,911,373,5
219,159,310,369,6
820,169,854,254,15
916,163,936,230,18
1019,160,1077,306,8
546,168,599,216,33
620,171,645,199,55
119,161,377,276,12
238,169,435,245,17
829,147,913,200,30
891,158,965,195,31
324,175,472,226,22
357,172,470,218,24
368,164,500,213,27
261,195,392,271,15
679,177,766,239,19
358,193,449,246,21
433,180,493,226,29
463,182,510,216,36
1150,129,1241,190,29
590,163,622,198,65
64,192,101,239,28
214,190,309,236,28
797,195,1158,374,7
720,182,885,294,12
659,180,707,216,30
523,180,559,207,37
701,169,745,207,32
678,176,702,196,51
659,177,682,191,75
478,172,545,232,26
723,164,757,194,45
662,172,696,197,45
584,142,666,209,31
482,179,623,259,15
339,183,427,226,27
466,181,514,208,41
595,157,663,189,86
452,185,530,242,21
300,186,335,234,25
761,172,780,222,25
149,184,260,233,25
555,182,600,214,34
643,178,675,197,57
683,171,712,235,20
590,175,614,198,50
490,180,549,225,25
772,183,1052,361,8
703,174,857,287,12
685,171,774,253,16
654,177,713,222,26
636,176,667,204,41
647,176,692,215,31
377,182,445,207,45
287,182,363,208,45
778,159,804,236,17
580,183,603,202,55
0,190,276,375,7
0,167,96,297,10
666,182,816,287,13
296,190,418,263,16
167,170,315,247,20
387,188,462,238,22
316,184,388,223,28
462,184,495,210,42
492,171,514,199,67
531,166,562,202,55
558,177,621,235,22
0,236,220,375,2
161,191,450,361,8
147,183,319,268,15
398,177,511,262,16
355,179,430,227,26
493,177,550,223,28
311,183,373,216,33
192,181,289,217,35
371,173,439,203,45
319,178,387,202,50
488,170,557,193,55
948,166,1008,186,55
102,179,361,278,13
164,155,399,257,15
507,178,528,225,25
1033,189,1241,374,6
905,183,1236,309,9
864,181,1081,280,12
788,180,1019,266,14
748,183,948,248,17
743,171,902,239,19
355,179,485,221,26
391,179,500,217,29
631,179,677,212,32
620,176,646,199,47
606,168,622,187,93
542,187,572,219,42
593,169,621,196,46
182,181,475,374,8
710,154,798,250,13
717,162,737,239,15
687,170,706,234,17
331,170,348,249,14
704,156,775,234,16
578,170,607,199,43
405,157,457,187,103
68,203,409,374,7
716,178,764,211,40
487,199,545,234,38
891,168,1024,208,27
757,175,790,199,50
725,160,757,191,50
433,182,560,238,19
324,159,436,224,28
37,193,208,263,17
496,143,567,204,56
692,171,715,190,59
617,177,694,246,18
0,203,253,375,4
67,193,271,277,14
215,49,499,287,16
458,179,510,218,30
504,139,552,200,52
0,195,96,270,14
123,168,261,238,21
682,184,716,209,43
749,184,781,200,66
487,183,547,225,27
0,189,136,249,21
178,175,264,214,39
259,183,294,209,44
354,185,400,212,42
310,186,367,212,44
423,183,459,203,58
394,183,428,203,60
246,185,320,219,34
347,184,392,206,47
0,211,124,338,9
489,179,543,200,53
586,179,617,209,41
432,167,471,192,121
912,187,1241,374,4
805,177,1026,312,10
781,159,904,257,15
794,149,853,201,38
507,182,566,223,29
981,215,1241,374,3
814,191,1129,367,8
712,171,860,274,13
465,166,535,235,21
698,177,744,268,13
278,193,458,319,10
0,214,313,374,4
668,180,727,222,26
538,175,567,201,43
291,159,355,323,7
561,158,594,246,15
890,140,1053,373,5
539,156,592,275,11
344,132,545,285,12
488,150,587,241,18
1067,187,1177,331,6
309,159,329,208,26
409,162,423,197,36
310,155,324,192,37
960,180,1069,229,23
1097,183,1223,230,24
338,155,351,194,36
320,158,339,193,36
40,152,81,258,12
4,144,50,252,12
516,163,571,275,10
665,153,708,272,11
392,162,427,230,19
601,171,637,199,37
296,156,309,193,37
220,153,235,197,30
1060,175,1084,212,35
416,141,519,229,23
495,178,561,211,32
683,168,715,200,41
604,159,654,204,52
229,184,327,233,29
437,158,510,309,8
570,181,627,227,23
0,197,174,374,6
211,182,421,288,12
414,173,522,218,28
392,189,452,238,19
650,159,705,211,36
0,190,183,285,12
594,180,633,215,32
0,184,60,241,16
337,192,468,282,13
421,168,510,244,19
519,177,559,207,37
